incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC003859,Hacking,CENTRAL,Oakdale,TX,8221 Lincoln St,42.547404,-118.637528,2018-10-30 21:54:35,OFF0097,Ashley,Miller,1009,SUS00496,Richard,Lee,-40,,hispanic,VIC00914,Linda,Williams,20,f,280-588-2177,None,Low,OPEN,Dismissed,1.0,,No,Incident at 8221 Lincoln St. Officer responded at scene.
INC000925,CYBER CRIME,midtown,Fairview,GA,8765 Park Rd,25.786101,-112.904871,09/14/2019 16:21,OFF0102,Sarah,Williams,7686,SUS00053,Linda,Martin,34.0,Female,N/A,VIC00485,Joseph,Thomas,11,Other,723-604-6075,Firearm,CRITICAL,Under Investigation,NO ARREST,5,34285.47,True,Incident at 8765 Park Rd. Officer responded at scene.
INC003742,vandalism,Northeast,Lakewood,CA,5340 River Rd,36.129469,-106.729235,2020-12-30 13:42:14,OFF0062,Richard,Scott,7191,SUS00139,Michelle,Walker,23,M,white,VIC00421,Nancy,Wright,70,F,661-963-4307,Gun,Med,closed,Arres Made,3,43888.33,No,Incident at 5340 River Rd. Officer responded at scene.
INC004973,theft/larceny,East  ,Oakdale,IL,5549 Elm Blvd,35.073328,-102.144471,2022-01-20 20:11:26,OFF0015,Richard,Miller,2616,SUS00663,Robert,Davis,61,m,hispanic,VIC00918,Chris,Thomas,,N/A,(795) -16-0-5852,Blunt Object,Crit,,Dismissed,4,,False,
INC004913,Larceny,Sou,Maplewood,NC,8139 Sunset Blvd,38.710694,90.5798,2023-04-30 07:11:08,OFF0043,Donna,Wilson,6787,SUS00762,Susan,Jones,49,Other,N/A,VIC00145,Carol,Moore,36,Female,677-885-3868,firearm,1,Closed,No Arrest,5,29334.93,No,Incident at 8139 Sunset Blvd. Officer responded at scene.
INC001700,DUII,Nor,Maplewood,TX,3007 Maple Dr,45.44327,-96.844982,2020-07-15 01:30:16,OFF0109,Michael,Miller,1549,SUS00778,David,Thompson,59,N/A,Other,,,,,,,hands,Critical,Open,Dismissed,4,46534.06,no,Incident at 3007 Maple Dr. Officer responded at scene.
INC000120,assault,Sou,Riverside,GA,9497 Cedar Lane,39.0999,,2022-07-21 06:58:17,OFF0003,Sarah,White,9399,SUS00481,David,Jackson,37,m,Other,VIC00297,Daniel,Green,86,N/A,N/A,Knife,,CLOSED,Arres Made,-1,28643.0,,Incident at 9497 Cedar Lane. Officer responded at scene.
INC003857,Fraud, Southeast,Lakewood,NY,2244 Oak Ave,28.01477,-79.344473,2021-01-07 18:02:19,OFF0057,Mark,Lee,8042,,,,,,,VIC00369,Anthony,Williams,212,m,232-929-3597,Blunt Object,Low,Open,N/A,5,-5971.66,no,
INC000268,Tresspassing,EAST,Lakewood,TX,2714 Lincoln St,30.203922,-73.606258,2024-02-03 19:14:23,OFF0039,Karen,Lee,7947,SUS00208,Richard,Moore,39,FEMALE,BLACK,VIC00916,David,Jones,48,Male,276-357-6105,KNIFE,4,,Arres Made,4,47963.79,Yes,Incident at 2714 Lincoln St. Officer responded at scene.
INC000411,Vandlism,Northwest,Fairview,TX,3188 Park Rd,41.648581,-110.402165,2022-07-31 11:17:09,OFF0011,Mary,Wilson,9756,SUS00230,Jennifer,Williams,67,,Black,VIC00182,Patricia,Nguyen,32,m,N/A,Hands/Feet,1,closed,Dismissed,1,43486.51,True,Incident at 3188 Park Rd. Officer responded at scene.
INC003012,Stealing,West,Lakewood,NY,6723 Park Rd,,-110.987812,15-03-2024,OFF0138,William,Wright,5779,SUS00639,Charles,Brown,29,FEMALE,Hispanic,VIC00278,Michael,Garcia,-67,Female,N/A,Bat,high,Closed,N/A,2,45901.03,Yes,Incident at 6723 Park Rd. Officer responded at scene.
INC002649,Assault,Southeast,Springfield,TX,3172 Oak Ave,29.203922,-101.117656,2022-01-19 09:06:27,OFF0052,Barbara,Wilson,4955,SUS00127,Donna,Scott,65,,Hispanic,VIC00085,Donna,Flores,58,f,730-535-9230,blunt object,Med,Pendng,arrest made,4,1548.58,No,Incident at 3172 Oak Ave. Officer responded at scene.
INC004990,Theft ,Sou,Lakewood,NC,9448 Lincoln St,45.140204,-74.97686,12-01-2021,OFF0119,Joseph,Smith,3060,SUS00728,Chris,Williams,36,MALE,white,VIC00593,John,Thomas,65,Male,,Gun,Medium,Pending,Arrest Made,1,23708.92,0,
INC001822,Dom. Violence,Cen,Centerville,TX,3482 Oak Ave,30.832196,-78.595001,2019-11-07 00:44:13,OFF0149,Jessica,Young,3472,,,,,,,VIC00677,Carol,Scott,31,,N/A,Knife,CRITICAL,N/A,arrest made,0,13067.58,NO,Incident at 3482 Oak Ave. Officer responded at scene.
INC001896,BURGLARY,West,Oakdale,AZ,2145 Main St,37.627236,-84.417445,2022-05-23 07:11:27,OFF0133,Barbara,Allen,8034,SUS00091,Thomas,Jackson,25,Other,BLACK,VIC00820,David,Lee,20,Unknown,(488) -11-2-7810,N/A,Crit,Pendng,,1,16327.2,Yes,Incident at 2145 Main St. Officer responded at scene.
INC000413,sexual assault,Mid,Riverside,FL,8417 Park Rd,27.550554,-93.423257,2018-06-27 03:12:06,OFF0057,  Mark  ,Jackson,7918,,,,,,,VIC00705,Daniel,Smith,17,Male,,Pistol,Critical,under investigation,NO ARREST,1,43648.41,Yes,Incident at 8417 Park Rd. Officer responded at scene.
INC001633,Assault & Battery,Cen,Lakewood,AZ,1263 Main St,26.403844,-100.223346,2021-04-12 10:57:51,OFF0111,Carol,Smith,8112,SUS00215,Daniel,Wright,45,Unknown,asian,VIC00571,Susan,Young,44,N/A,887-444-8023,Knife,high,Resolved,N/A,,,,Incident at 1263 Main St. Officer responded at scene.
INC004567,Fire Setting, Central,Maplewood,FL,2777 Elm Blvd,31.988265,-102.088084,2023-03-09 20:01:06,OFF0018,Joseph,Green,9782,SUS00634,Carol,Walker,74.0,m,asian,VIC00860,John,Green,57,Other,367-133-7858,hands,Low,N/A,Arrest Made,0,27736.45,Yes,Incident at 2777 Elm Blvd. Officer responded at scene.
INC001570,Deception,Nor,Maplewood,PA,3279 Maple Dr,25.530802,-97.363241,2024-05-17 12:31:29,OFF0028,Karen,Nguyen,,SUS00346,Linda,Hill,,MALE,white,VIC00246,Nancy,Hall,42,,245-683-6162,blunt object,4,Pendng,Case Dismissed,1,32248.34,,Incident at 3279 Maple Dr. Officer responded at scene.
INC002873,trespassing,north,Springfield,GA,4058 Main St,35.9543,-80.296908,2024-01-21 05:13:08,OFF0073,Daniel,Miller,2436,,,,,,,VIC00374,David,Miller,14,f,7597079886,KNIFE,4,Resolved,Arres Made,0,43133.26,0,Incident at 4058 Main St. Officer responded at scene.
INC001176,Deception,midtown,Lakewood,NC,1879 Park Rd,35.490396,-82.069079,2018-04-16 05:34:49,OFF0017,Richard,Thompson,9577,SUS00289,Barbara,Allen,45,f,BLACK,VIC00707,James,Scott,89,N/A,795-417-8715,Hands/Feet,low,Closed,arrest made,5,49705.57,False,
INC002536,Arson,  CENTRAL  ,Maplewood,NC,1675 Elm Blvd,29.440421,-109.367265,2020-12-19 08:43:14,OFF0116,Matthew,Young,7536,SUS00080,Jennifer,Garcia,45,N/A,white,VIC00070,Emily,Wilson,50,male,928-403-1431,Gun,4,under investigation,Warning Issued,1,39036.29,No,Incident at 1675 Elm Blvd. Officer responded at scene.
INC000224,Kidnapping,EAST,Riverside,AZ,6188 Elm Blvd,47.74403,-92.163458,2019-09-13 13:16:43,OFF0051,WILLIAM,Harris,8168,SUS00696,Michael,Wright,25,F,asian,VIC00829,John,Young,13,,884-198-4334,Knife,2,Under Investigation,Arrest Made,2,38719.28,False,Incident at 6188 Elm Blvd. Officer responded at scene.
INC001950,Burglary,Central,Springfield,PA,3276 Sunset Blvd,34.035993,-118.318812,2022-04-15 21:47:03,OFF0107,Donna,Lee,1367,SUS00314,John,Davis,25,Unknown,Asian,VIC00122,Linda,Nguyen,68,Female,771-799-4977,Gun,Med,N/A,Case Dismissed,0,25550.24,1,Incident at 3276 Sunset Blvd. Officer responded at scene.
INC003708,Drug Offence,Mid,Lakewood,NY,842 River Rd,43.157129,-105.298846,2020-07-03 00:07:22,OFF0073,David,Flores,7684,SUS00612,Carol,Harris,69,male,White,VIC00085,Robert,Allen,41,male,649-400-9539,Firearm,Critical,N/A,NO ARREST,-2,36320.34,NO,Incident at 842 River Rd. Officer responded at scene.
INC004854,theft,Nor,Centerville,NY,9674 Oak Ave,28.245472,-96.44801,2020-07-11 23:08:04,OFF0142,Michael,Hill,8031,SUS00781,James,Jones,54,FEMALE,Unknown,VIC00713,Jennifer,Young,35,male,228-858-8871,Firearm,Medium,Open,Arrest Made,,15702.15,YES,
INC002932,Assault & Battery, MIDTOWN,Riverside,CA,6146 Lincoln St,35.734994,-110.812098,2023-08-22 09:03:16,OFF0083,Jessica,Young,3137,SUS00191,Donna,Martin,43,MALE,BLACK,VIC00560,Karen,Thomas,16,Female,478-680-2610,Rifle,,N/A,Arrest Made,,32296.67,yes,Incident at 6146 Lincoln St. Officer responded at scene.
INC003900,DV,SOUTHWEST,Fairview,FL,2393 Main St,,-117.734837,2019-09-02 02:44:20,OFF0088,Karen,Anderson,8188,SUS00425,Ashley,Thompson,45,female,Other,VIC00209,Joseph,Flores,275,MALE,548-399-8856,Knife,low,N/A,,1,40040.02,0,
INC000929,  Trespassing  ,central,Centerville,IL,1476 Elm Blvd,35.051996,-75.61942,2022-09-02 10:39:59,OFF0003,Thomas,Wright,7149,SUS00327,Patricia,Smith,48,F,Black,VIC00630,Joseph,Green,10.0,f,707-968-9231,KNIFE,Crit,Investgation,Case Dismissed,5,4003.89,yes,Incident at 1476 Elm Blvd. Officer responded at scene.
INC001046,arson,South,Centerville,AZ,8303 Lincoln St,33.207301,-99.836125,2021-01-18 03:05:30,OFF0015,  Carol  ,Brown,9763,,,,,,,VIC00283,James,Scott,28,MALE,648-499-1968,Hands/Feet,,Pendng,Warning Issued,1,4865.21,yes,Incident at 8303 Lincoln St. Officer responded at scene.
INC003181,Cybercrime,South  ,Centerville,OH,59 Park Rd,45.132203,-114.13958,2022-09-15 19:21:53,OFF0133,Ashley,Thomas,9268,SUS00212,Chris,Moore,45,F,White,VIC00605,Richard,Miller,31,male,,Hands/Feet,CRITICAL,,Arrest Made,0,,No,Incident at 59 Park Rd. Officer responded at scene.
INC004595,SEXUAL ASSAULT,Northwest,Centerville,NY,9534 Park Rd,,-115.259017,2018-01-14 05:12:24,OFF0149,Mary,Torres,4302,SUS00024,Daniel,Lee,35,Other,Unknown,VIC00003,Richard,Williams,50,Other,524-558-9647,Gun,high,closed,No Arrest,,43476.15,Yes,Incident at 9534 Park Rd. Officer responded at scene.
INC003123,SEXUAL ASSAULT,south,Centerville,FL,7259 Cedar Lane,47.235643,-78.62878,2022-05-05 02:49:07,OFF0105,Joseph,Walker,3024,SUS00349,Emily,Hill,58,m,Asian,VIC00932,Emily,Nguyen,45,MALE,,Blunt Object,3,Under Investigation,Arrest Made,1,13320.41,1,Incident at 7259 Cedar Lane. Officer responded at scene.
INC003197,Robbery,SOUTHWEST,Maplewood,NY,4390 Oak Ave,47.019427,-79.074798,2018-08-04 12:34:22,OFF0025,Charles,Thomas,4124,SUS00555,Daniel,Hall,22,male,Other,VIC00212,Nancy,Thomas,,F,,N/A,high,CLOSED,Arres Made,5,29968.7,True,Incident at 4390 Oak Ave. Officer responded at scene.
INC000608,Fraud,Northwest,Lakewood,NY,9489 Elm Blvd,115.25,-93.227086,2024-07-24 10:05:41,OFF0071,Sarah,Walker,1551,SUS00598,Donna,Miller,41,Female,white,VIC00144,Nancy,Taylor,80,m,488-410-5963,None,Low,Under Investigation,Warning Issued,,34703.99,yes,Incident at 9489 Elm Blvd. Officer responded at scene.
INC001385,Assault,Northwest  ,Centerville,TX,8004 Maple Dr,44.073831,-102.348745,2023-10-20 22:52:55,OFF0064,David,Harris,1016,SUS00200,Thomas,Williams,49,F,asian,VIC00207,James,White,-36,FEMALE,951-801-7435,Pistol,4,OPEN,Case Dismissed,3,167.07,No,
INC001790,BURGLARY,East  ,Maplewood,NY,4492 Oak Ave,42.045936,-77.280843,2019-01-28 07:31:50,OFF0069,Michael,Green,6312,,,,,,,VIC00265,Mark,Nguyen,47,FEMALE,558-337-7502,KNIFE,Medium,under investigation,arrest made,4,,YES,Incident at 4492 Oak Ave. Officer responded at scene.
INC000218,Drug Offence,Midtown  ,Riverside,IL,8509 Main St,28.401709,-100.663415,2019-11-16 07:26:52,OFF0037,Susan,Harris,1506,SUS00251,Daniel,Jackson,,male,N/A,VIC00092,Richard,Walker,23,female,841-795-9927,,4,under investigation,Warning Issued,2,45516.37,NO,Incident at 8509 Main St. Officer responded at scene.
INC003892,Drugs,MIDTOWN,Riverside,NC,4046 Sunset Blvd,40.652129,-119.098441,2018-09-05 03:32:56,OFF0116,Thomas,Allen,,SUS00327,Donna,Taylor,22,Female,hispanic,VIC00820,Anthony,White,32,N/A,637-498-2630,Bat,4,under investigation,Arrest Made,2,3820.41,Yes,Incident at 4046 Sunset Blvd. Officer responded at scene.
INC002625,Sexual Assualt,CENTRAL,Hillcrest,AZ,6879 River Rd,28.528836,-90.442242,2022-06-06 17:10:54,OFF0111,Joseph,Allen,3820,SUS00172,David,Smith,58,female,asian,VIC00547,Jessica,Thompson,58,F,349-405-2450,firearm,Medium,Pending,,0,12921.65,YES,Incident at 6879 River Rd. Officer responded at scene.
INC000618,Domestic Violence,South,Hillcrest,NY,760 River Rd,30.922591,-90.54001,2022-06-03 18:25:04,OFF0007,David,Thompson,9186,,,,,,,VIC00342,Susan,Lee,17,m,,Unarmed,Med,CLOSED,Arres Made,0,8586.52,NO,Incident at 760 River Rd. Officer responded at scene.
INC002215,Online Fraud,Midtown,Lakewood,FL,8106 Lincoln St,30.657185,-85.334263,2022-01-06 22:14:19,OFF0078,Thomas,Allen,9695,,,,,,,VIC00523,Michael,Thomas,38,F,365-179-4503,Unarmed,Crit,open,Arres Made,1,44420.8,No,Incident at 8106 Lincoln St. Officer responded at scene.
INC004290,Homicide,Nor,Riverside,AZ,6153 River Rd,26.408357,,2019-09-01 08:08:50,OFF0015,Karen,Moore,5918,SUS00570,John,Williams,50,M,BLACK,VIC00248,Chris,Anderson,11,M,980-329-4183,Rifle,low,Under Investigation,NO ARREST,4,26622.76,1,Incident at 6153 River Rd. Officer responded at scene.
INC000276,dui,northwest,Centerville,CA,636 Washington Ave,45.429371,-80.730331,2019-01-09 16:57:22,OFF0080,CAROL,Moore,2765,SUS00358,Charles,Martin,25,Female,hispanic,VIC00198,Nancy,Green,53,MALE,874-661-7370,,Medium,N/A,Dismissed,0,16917.2,NO,
INC004015,arson,Northeast  ,Maplewood,IL,1076 Cedar Lane,32.929025,-105.238261,2023-12-11 12:35:08,OFF0114,Karen,Davis,3419,,,,,,,VIC00636,Donna,Johnson,88,f,265-469-2885,None,CRITICAL,Closed,Arrest Made,5,40267.31,YES,Incident at 1076 Cedar Lane. Officer responded at scene.
INC001332,Sexual Assault, Northeast,Oakdale,OH,8348 River Rd,34.58134,-94.709769,2018-11-28 10:40:44,OFF0070,Mary,Scott,5038,SUS00278,William,Flores,36,female,white,VIC00248,Charles,Nguyen,34,,973-276-7825,KNIFE,Critical,OPEN,arrest made,5,22246.98,True,Incident at 8348 River Rd. Officer responded at scene.
INC004994,cyber crime,NORTHEAST,Fairview,NC,6171 Elm Blvd,38.979571,-72.955191,2019-12-17 23:05:43,OFF0040,Emily,Nguyen,5733,SUS00015,James,Anderson,62,f,asian,,,,,,,Hands/Feet,1,,N/A,-3,2839.12,no,
INC003893,  Robbery  , Midtown,Riverside,FL,3917 Cedar Lane,32.544323,-116.508155,2024-10-26 01:17:27,OFF0052,Mark,Scott,3220,SUS00600,Michelle,Smith,73,F,BLACK,VIC00061,John,Allen,185,N/A,200-742-4182,Firearm,High,Pendng,Arres Made,2,35599.86,YES,Incident at 3917 Cedar Lane. Officer responded at scene.
INC003189,DRUG  OFFENSE,Mid,Centerville,CA,8477 Lincoln St,44.309294,-85.223265,,OFF0005,Patricia,Brown,2846,SUS00702,Jennifer,Scott,75,F,BLACK,VIC00393,Matthew,Jackson,,Female,787-317-6088,firearm,CRITICAL,Pendng,arrest made,3,,False,Incident at 8477 Lincoln St. Officer responded at scene.
INC001152,Kidnaping,WEST,Fairview,TX,9450 Lincoln St,33.488026,-74.208617,2024-05-30 00:28:39,OFF0141,Chris,Allen,8365,SUS00495,Donna,Wilson,46,Other,N/A,VIC00557,Emily,Taylor,67,Male,638-533-3915,Rifle,2,,Arrest Made,0,35295.87,yes,
INC002136,CYBER CRIME,Northwest  ,Oakdale,FL,1438 Lincoln St,45.86084,-86.831195,2019-02-15 08:06:44,OFF0020,john,Hall,3464,SUS00103,Thomas,Taylor,52,N/A,White,VIC00683,Robert,Hill,61,,,KNIFE,High,Investgation,,4,14468.52,NO,Incident at 1438 Lincoln St. Officer responded at scene.
INC000197,Hacking,CENTRAL,Springfield,CA,5825 Park Rd,41.800964,-107.45613,2020-03-06 07:47:23,OFF0005,Karen,Hall,2743,SUS00740,Richard,Walker,31,f,Unknown,VIC00650,Michael,Nguyen,66,male,532-375-4341,Bat,High,CLOSED,Case Dismissed,5,36314.31,NO,
INC001791,fraud,central,Fairview,GA,7763 Lincoln St,35.784114,,2019-07-12 20:16:55,OFF0088,Chris,Scott,9026,SUS00426,Charles,Green,74,MALE,asian,VIC00167,Thomas,Lee,21,FEMALE,340-407-6294,Rifle,Critical,,warning,1,14051.82,yes,
INC001509,Abduction,West  ,Lakewood,OH,3951 Main St,30.635305,-87.569891,2019-01-26 09:50:45,OFF0111,donna,Hill,1061,SUS00173,Linda,Garcia,74,Other,BLACK,VIC00911,Robert,Flores,67,Other,851-629-8601,Firearm,High,Under Investigation,Arres Made,2,,Yes,Incident at 3951 Main St. Officer responded at scene.
INC002899,TRESPASSING,east,Maplewood,NY,2155 Main St,126.9889,-89.474112,2022-03-20 07:05:35,OFF0135,Susan,Lee,9644,SUS00157,Thomas,Wright,53.0,Female,Unknown,VIC00069,Matthew,Johnson,41,Male,,Pistol,low,Pending,NO ARREST,3.0,12077.06,,Incident at 2155 Main St. Officer responded at scene.
INC000678,arson,Wes,Centerville,FL,5154 Cedar Lane,,-112.34467,2023-06-10 12:42:54,OFF0083,Michael,Taylor,2912,SUS00070,Thomas,Hall,50,m,Hispanic,,,,,,,Knife,Critical,OPEN,arrest made,2,11520.06,True,
INC004600,arson,SOUTHWEST,Riverside,PA,351 Washington Ave,31.829564,-113.629349,2023-10-29 21:54:16,OFF0034,Karen,Lee,4415,SUS00395,Linda,White,60.0,F,,VIC00785,Ashley,Jackson,69,N/A,959-326-8228,Gun,Medium,Resolved,arrest made,1.0,4167.09,0,
INC002584,THEFT,south,Riverside,OH,6173 Main St,39.28815,-77.814044,2023-10-13 15:01:11,OFF0055,Matthew,Williams,9643,SUS00178,Emily,Green,36,Female,Black,,,,,,,Gun,Crit,Resolved,Dismissed,2,40369.45,No,Incident at 6173 Main St. Officer responded at scene.
INC002664,DV,Northeast  ,Springfield,IL,752 Sunset Blvd,31.798674,-75.843858,2024-05-18 03:11:23,OFF0106,Sarah,Hall,6921,SUS00764,Anthony,Harris,57,m,N/A,VIC00762,Carol,Moore,14,m,789-440-3013,hands,Med,Resolved,Case Dismissed,5,25266.51,True,
INC003514,Online Fraud,Nor,Oakdale,PA,9330 Main St,,-75.458737,2022-06-16 13:35:22,OFF0033,Mark,White,6481,SUS00014,Michael,Williams,32,Female,hispanic,VIC00263,Chris,Garcia,66,m,(818) -52-8-6603,KNIFE,high,N/A,warning,1,19882.92,No,
INC99417,Arson,West  ,Fairview,FL,3627 Main St,41.38922,-89.24018,2023-04-09 08:40:28,OFF0054,Matthew,Williams,,,,,,,,VIC00828,Michael,Brown,71,Unknown,N/A,None,1,Investgation,arrest made,,,False,Incident at 3627 Main St. Officer responded at scene.
INC000181,DUII, Southwest,Oakdale,IL,7061 Elm Blvd,,-112.307198,2019-02-22 08:31:28,OFF0051,Sarah,Garcia,9234,SUS00113,Anthony,Miller,26.0,male,White,VIC00768,Matthew,Miller,,f,618-551-2789,firearm,Medium,OPEN,No Arrest,3,6234.08,No,Incident at 7061 Elm Blvd. Officer responded at scene.
INC003416,theft,  North  ,Lakewood,CA,2116 River Rd,140.1043,-86.11996,2018-06-18 14:17:31,OFF0125,Anthony,Thompson,9248,SUS00032,Patricia,Jackson,21,Male,Hispanic,VIC00955,Michael,Allen,68,Unknown,449-825-6445,KNIFE,CRITICAL,N/A,No Arrest,1,47753.75,Yes,Incident at 2116 River Rd. Officer responded at scene.
INC004560,Cybercrime,Northeast  ,Oakdale,NC,6385 Oak Ave,39.368462,-90.60576,2018-01-17 20:07:18,OFF0023,William,Johnson,2002,SUS00667,Emily,Harris,-72,M,hispanic,VIC00871,Joseph,Harris,52,M,516-488-8493,KNIFE,Critical,Investgation,Arrest Made,4,45760.15,False,Incident at 6385 Oak Ave. Officer responded at scene.
INC000143,Trespass,Cen,Oakdale,NC,982 Washington Ave,29.614905,,2020-01-17 19:34:50,OFF0039,emily,Hall,5919,SUS00446,Michelle,Nguyen,73,Female,Unknown,VIC00209,William,Nguyen,,,364-362-4868,Bat,Critical,Closed,Warning Issued,1,1385.21,YES,Incident at 982 Washington Ave. Officer responded at scene.
INC001607,Stealing, Southeast,Oakdale,PA,123 Sunset Blvd,46.363334,-101.02493,2020-06-15 17:22:51,OFF0033,Matthew,Smith,8436,SUS00039,Patricia,Davis,75,,white,VIC00691,Robert,Wright,40,male,2902799964,Pistol,Medium,Closed,Dismissed,5,21492.15,,Incident at 123 Sunset Blvd. Officer responded at scene.
INC001310,Kidnaping,Southwest,Oakdale,FL,6919 Park Rd,37.484196,-114.324078,2023-04-11 20:25:41,OFF0029,Nancy,Jones,5844,SUS00482,Emily,Martin,58,,hispanic,VIC00286,William,Torres,56,F,933-796-1243,KNIFE,,Closed,N/A,-5,41944.0,True,Incident at 6919 Park Rd. Officer responded at scene.
INC001734,Sex  Assault,Northeast  ,Springfield,IL,1909 Oak Ave,36.877316,-110.186423,2021-08-09 16:11:18,OFF0065,Robert,Davis,2184,SUS00404,William,Garcia,59,m,Black,VIC00632,Linda,Scott,49.0,F,898-865-2293,Firearm,,N/A,Dismissed,3,15969.95,False,Incident at 1909 Oak Ave. Officer responded at scene.
INC002566,KIDNAPPING,East  ,Riverside,TX,9648 Oak Ave,25.017203,-75.597254,2022-06-16 02:00:58,OFF0006,Mary,Walker,3515,,,,,,,VIC00498,Sarah,Taylor,87,Unknown,,blunt object,,Open,Case Dismissed,0,37374.9,True,Incident at 9648 Oak Ave. Officer responded at scene.
INC002607,D.U.I., Southwest,Oakdale,NC,5219 Sunset Blvd,33.304616,-81.709425,2018-04-05 13:25:58,OFF0079,thomas,Johnson,1878,,,,,,,VIC00983,Barbara,Thomas,71,Male,305-105-1769,Hands/Feet,high,Investgation,Arrest Made,4,12042.6,NO,
INC001166,burglary,Southeast,Oakdale,PA,5098 Park Rd,47.725085,-87.572424,22-08-2019,OFF0092,Carol,Williams,8399,SUS00642,Carol,Williams,19,Female,white,VIC00137,Nancy,Garcia,66,m,208-958-4478,Knife,high,Investgation,warning,3,,yes,
INC000106,Kidnaping,South,Oakdale,PA,5985 Maple Dr,29.381264,-104.084705,2023-07-30 06:54:04,OFF0007,matthew,Moore,3773,SUS00359,Donna,White,54,Other,hispanic,VIC00046,Linda,Miller,57,Other,975-845-2405,Hands/Feet,1,Open,Case Dismissed,4,46336.48,YES,
INC001309,DV,Mid,Hillcrest,NC,3725 Lincoln St,30.970118,-75.256315,2019-06-13 17:39:41,OFF0132,Anthony,Wright,,SUS00546,Patricia,Scott,37,F,white,VIC00761,Donna,Thomas,11,female,N/A,Gun,low,CLOSED,warning,0,19229.96,True,
INC000525,ARSON,Northwest,Lakewood,PA,4148 Washington Ave,29.681426,-70.371735,2019-10-23 06:21:42,OFF0109,Michelle,White,7242,SUS00024,Thomas,Garcia,75,N/A,asian,VIC00620,Emily,Wright,,N/A,411-490-1142,Pistol,,N/A,,-4,45867.73,1,Incident at 4148 Washington Ave. Officer responded at scene.
INC002113,Stealing,South  ,Riverside,PA,4369 Maple Dr,31.259368,-115.851311,2024-01-17 03:53:35,OFF0046,Matthew,Taylor,2158,SUS00459,Carol,Flores,63,N/A,asian,VIC00661,Chris,Harris,57,Male,8732913342,Unarmed,Med,Pending,N/A,0,6058.54,False,Incident at 4369 Maple Dr. Officer responded at scene.
INC002481,Sex Assault,North  ,Oakdale,NC,7039 Lincoln St,29.604505,-85.040966,2024-02-17 09:24:18,OFF0003,James,Flores,2515,,,,,,,,,,,,,Bat,1,Pendng,Arrest Made,3,6520.44,0,Incident at 7039 Lincoln St. Officer responded at scene.
INC002132,Sex Assault, Southwest,Lakewood,AZ,1950 Sunset Blvd,35.021695,-111.751833,2019-11-06 10:20:04,OFF0029,Mark,Harris,7034,SUS00146,Mary,Miller,61,M,Unknown,VIC00158,Daniel,Smith,33,m,480-615-8057,Bat,high,Pending,N/A,2,-45213.08,no,Incident at 1950 Sunset Blvd. Officer responded at scene.
INC003159,Arson,Central,Springfield,GA,9160 Washington Ave,42.404122,-95.063818,2022-01-13 22:38:03,OFF0035,Michael,Young,1388,SUS00310,Jennifer,White,58,Unknown,hispanic,VIC00144,John,Martin,37.0,N/A,604-567-4903,,Medium,Pending,Dismissed,2,26881.78,NO,Incident at 9160 Washington Ave. Officer responded at scene.
INC002652,DV,northwest,Riverside,NY,2983 Oak Ave,34.527276,,2022-05-01 03:21:29,OFF0042,joseph,Anderson,7824,SUS00787,Karen,Williams,244,male,white,VIC00103,James,Thomas,88,male,234-577-8960,Firearm,1,closed,warning,,5992.23,,Incident at 2983 Oak Ave. Officer responded at scene.
